date,reviews,voted_up
2015-06-22 19:34,"this game is well made for early access iv bin playing this with friends and having a great time keep up the good work!!!!

i highly recommend this game for parties with friends",TRUE
2015-06-21 23:59,"Yes brawl on your PC!
Lots of jumps this is insane game much off hook. Buy it GUYS! Support your local video game maker.
100% gluten free non-GMO
",TRUE
2015-06-21 12:43,"10/10

I use fight sticks on a home built aracde machine
fightsticks not Sticks not working on a game as perfect as this?!?!

Emailed gamepad support on a friday night and unexpectedly had a response in no less than five minutes from Andrew
Guy showed me how to get the information he needed and said I should have them working after the next patch.

Support level GodMode 

Thanks Andrew if I hadn't already bought a founders pack I surely would have.",TRUE
2015-06-21 1:13,This is a review.,TRUE
2015-06-20 21:55,"Ever dreamt of a game like Smash bros but on PC and based more on skill than luck? 

Well dream no more.

9/10 : It's ""Hammer-time"" all the time.",TRUE
2015-06-20 20:35,This game is so fun I can't reccoment it enough to you,TRUE
2015-06-20 12:43,Great game love the smooth gameplay and the effort put into the characters. Once this game gets more characters it will be a hit.,TRUE
2015-06-18 13:12,"The Most frustrating online game ever :(

Netcode is great. But I broke my mouse. :(

Do not play online.",TRUE
2015-06-17 16:10,"
A phenomenal game, a must have for smash bros fans. The weapons system is unique and the characters are well-made, my only complaint is the lag in ranked (but chances are thats its an issue with my internet not the game itself.) 
",TRUE
2015-06-17 12:52,"Really cool, the controls are super easy to learn.",TRUE
2015-06-15 2:02,"I've beat the hell out of my girlfriend using a hammer and she laughed.


10/10",TRUE
2015-06-12 15:50,like smash bros but use weapons a lot more fun shit,TRUE
2015-06-10 21:50,"Hours put into the game so far: Approximately 3. 
My current review of the game: Positive

Remember those days of playing on a 20 inch CRT television, Surge, Nintendo 64/TV/Body heat heating up the room , 4 sweaty teenagers yelling and cursing jumping up and down after every victory or loss?

No? Maybe that was my childhood. I loved the Nintendo 64. The 4 controller ports made it the party system of the times. Gauntlet Legends, Goldeneye, Mario Kart 64, and finally Super Smash Brothers. Smash Brothers was the game to play. It was something new where 4 people used one screen to fight each other unlike Mortal Kombat or Street Fighter. There was no blood, there especially wasn't graphics... Just Nintendo-themed nostalgia while you smack each other off the stage. Until today, there was nothing like this on the PC. Companies have tried and failed. Megabyte punch? Rag Doll Kung Fu? Not even close.

Today, we have Brawlhalla. A four player game with a name deserving the title it represents. Blue Mammoth Games is a company forged right out of my own hometown of Atlanta. Recently, they attended MomoCon to which I had the pleasure of attending. There they showcased this game. At the time, I was too busy running around doing other things. I saw a small group of people gathered around the 2 stations, but I never gave it a second thought. I later heard the game was going to be free to play. After the con (and my ridiculous Smash Brothers Tournament loss), I still had an itch to play games like that. I looked this game up on Steam. $13 for a founders pack is nothing to turn down. That is a wonderful price. I still had a few days left before Duck Game came out, so I took the liberty to purchase Brawlhalla to get into the beta. I have zero regrets. 

The game is an Offline/Online brawler similar to Smash Brothers. However, the game doesn't base stats on percentage. You don't even really see your health bar. Its in the far upper right out of the screen so you can see the huge stage and where your body rag dolls off to. I used Xbox 360 controllers to play. The buttons, while up does not jump, are also similar to SSB. Up + attack, Down + attack, charge attack, shield roll... They are all familiar and work so well. The sound effects really boost this every time you charge an attack and nail a return frequent flyer with a *THWACK*. I especially love the right angles they use to boost the direction you want to send someone. 

As of right now there are only a handful of characters and maps: 14 characters and 9 maps. However, the dev team isn't trying to take your money here. They are constantly adding new additions and new features. You can play the different kill modes: Timed, Stock, Brawlball, or Bombsketball. I have only tested timed and Stock at this review. Online play works flawlessly and I have honestly never seen any real lag. 

Soon, the game will come out of beta and they will no longer charge to get in. It will be free to play. You can't lose with free. All you can do is buy all the clothes and make sure the development team gets as much money as they need to make games as good as this in the future. 

TL;DR Buy in to the beta if you enjoy Smash Brothers!",TRUE
2015-06-10 19:14,Really fun to play with friends. :3,TRUE
2015-06-08 23:05,"YES. YES. YES.  This game kicks ass.  Literally.  

Despite the comparason to Super Shash Bros, this game isn't a clone of SSB.  It comes into its own and really blows you away.  Fantastic game.  Haven't been so happy about a fighting game since my time with Blade Symphony!

Controls: FINALLY a game that doesn't use Up on L stick (Yes, I use a 360pad) as jump!  Controls are smooth and responsive.  Simple, but very effective.

Characters: Each character is unique via special moves interweaved with normal weapon moves.  I don't know what the F2P model will be (I bought the game on a whim and MAN am I happy I did) but at the moment all the characters are free.  There is quite a selection and you won't be dissapointed.  

Gameplay: Fast, Frantic, and Fantastic!  There are spammers (especially with swords--SWORD SPAMERS T.T) but it is relatively easy to couter when you fight it constantly (such is the hell of bronze 2).  Aside from the spammers the combat is amazing and varied.  I cannot stress enough how important the dodge feature is.  Without this feature the spammers would really have the upper hand and the whole game would suffer.  LEARN HOW TO DODGE!  (pro tip: don't dodge after you see an attack dodge when there is an attack coming--learn how to anticipate when someone is going to attack)  

Overall: Do you like SSB?  Do you like beating people up with sparp objects (or in some cases blunt objects)?  Do you think a rocket lance sounds like a sweet weapon?  Yes?  THEN WHAT ARE YOU WAITING FOR?!  THIS IS YOUR GAME RIGHT HERE!",TRUE
2015-06-06 17:41,"I'm usally not a fan of fighters that are 2D but this game has my attention. Shout out to the creators, game doesnt lag often and when it does. Fixes fast, also the communtiy is great. Keep up the great work, can' wait for the full game.",TRUE
2015-06-05 10:04,Pretty banger!,TRUE
2015-06-03 21:32,"Great game so far, and its only in beta, I am looking forward to updates and to see what this game looks like when its open for everyone.

great mechanics, very smashbro'esk game play all of the smash bro's fans will love this one.

1 negative, i wish the people that bought the founders pack got beta keys for friends!!!",TRUE
2015-06-03 17:46,"Its essentially a graphically-less demanding game that plays like Smash Bros. but its on Steam.


Essentially this game is EVERYTHING I NEEDED.",TRUE
2015-06-03 9:24,If you like Super smash bros you will like this game 2 ;),TRUE
2015-06-02 13:51,Cool super mario brawl style game but the 1v1 ranked system is stupid af. Win 3 = no promotion. Lose 1 after winning 3 times in a row and you get demoted. Like wtf brawlhalla,FALSE
2015-05-20 14:50,Instant Super Smash Brothers feeling. AWESOME!,TRUE
2015-05-19 12:13,Very fun and addicting gameplay. As everyone has said if you are a fan of Super Smash Brothers you do not want to miss out on this great game. For a Beta the game runs very smoothly and have encountered minimal lag in matches. I am no expert at these types of games and pretty much suck but still manage to have a really fun time. I choose to back the game because I felt it was worth it. They give you 300 in game currency to purchase skins and animations. With the promise of expanded rosters this is going to be a game worth playing for a long time.,TRUE
2015-05-18 23:20,This may be the best fighting game currently available on steam.,TRUE
2015-05-16 21:00,"Please allow for a chat feature during Ranked 1v1 Matches because I have the need to call out on all the unsportsmanlike assholes. Other than that, fantastic game.

EDIT:

After reaching Silver in Ranked 1v1, I stopped playing Ranked and will only play with my friends now. Why? Simple: everybody being obnoxious turds. If someone gets knocked out of the arena, going around and throwing the weapons to make them unusable, which puts the recovering player at a major disadvantage, is just annoying and utterly unfair. It also doesn't help that the ""invincibility"" that's given when someone is recovered doesn't protect them from being knocked around. Until something is done about these things, Ranked 1v1 is just not worth playing anymore due to all the people being annoying shits.",TRUE
2015-05-15 20:21,"[Original] After spending nearly playing Brawlhalla, I have come to the conclusion that this is a very fun game. I am not knocking on keyboard players, but this game seems to merit playing with a controller. I will update this review once I have tried playing with a controller. [Update] After spending several hours playing I can safely say the developers know what they are doing with this game. I have played this game with a controller and feel its right at home.",TRUE
2015-05-15 15:40,"Good ol' super smash brothers







I SUE U!",TRUE
2015-05-13 15:23,"This game is amazingly fun and fast paced. The combat is speedy and the controls are tight. Ranked 1v1 mode is a blast. Surprisingly latency isn't a huge issue. The servers are in Atlanta, GA (USA) but from Los Angeles I'm not seeing the latency.",TRUE
2015-05-11 15:37,BRAWWWWWWWWLHALLA!!!!!!,TRUE
2015-05-10 14:25,good game.,TRUE
2015-05-10 6:55,This game is simply awesome. Hope it will get massive attention after release and devs will make a lot of $$$. Love you.,TRUE
2015-05-07 5:01,"I would say that this game is a more forgiving version of SSBB. Fun mechanics for a brawler and guaranteed fun if you have some friends to play with. I'd say that this game supports to online play with strangers and friends pretty well. As long as your internet is good most lag should be avoided which gives for a nice natural online experience. This game gets frequently updated which keeps it fresh and since we're just in the beta I don't think that'll stop anytime soon. I bought the founders pack with no regrets and I hope others will do the same so this game can keep on living.

9/10 - Too much Hattori",TRUE
2015-05-05 7:33,"This game is in beta, but it's getting better with each patch.

I've owned the game for a while, and it was a great experience my first few times playing it, but I started to get bored because each character used the same exact attacks if they were holding the same weapon (with one unique attack as an exception).

Recent patches have started adding unique moves to characters, and it made the whole game way better. Characters feel more distinct and unique, and it makes choosing a favorite character more meaningful (and mastering that character more rewarding)!

I've never been much of a competitive person, but playing ranked 1v1 in Brawlhalla gets my blood pumping. I'm peaking right on the verge of the Silver tier, but I love being in a ranked mode because every match I play is against someone close to my skill level, so every fight challenges me to play my best.

",TRUE
2015-05-03 22:00,"Great game overall, especially for something that's in beta.
Postitives:
-Similar to Super Smash Bros
-Easy to learn, and difficult to master
-Perfect game to play with a couple friends
-Fast paced
-Well balanced

Negatives, most of which is simply because it's beta:
-Few items (2 weapons, a mine, a bomb, a spike-ball, and a war horn)
-Few types of weapons (Sword, Hammer, Lance, Spear, Blades, Guns, and Axe, with every character limited to 2 of these)
-Combos/movesets are too similar for bare-handed and weapon combat.
-Choosing your favorite character mostly boils down to only who you think looks the coolest and which 2 weapons you are best at using
-Multiplayer has some issues

Overall, get it. It's super fun at its current state and can only get better with updates",TRUE
2015-05-03 17:42,this game is very fun especilly when playing with ur friends,TRUE
2015-05-03 2:16,"Rank 30 here. I built a brawhalla game cabinet for the bar I own!
This is fantastic.
Deceptively competitive!
Actually kind of balanced!
I will be promoting this shit out of this game at the bar.
Can't wait until it is done. We are already scheduling local tournaments!

Is there an everything forever package that we can purchaes?",TRUE
2015-05-02 17:34,"Fantastic game for couch play, a great brawler for playing with friends. 100% worth the price.",TRUE
2015-05-02 16:16,"Solid beginnings, looking forward to seeing what this game brings - loving it so far!
",TRUE
2015-05-02 15:47,"A decent game that has two strategies to win. Spam the same button till you break your keyboard, or  spam a different button till you break your keyboard.",FALSE
2015-04-28 4:37,"Amazingly good, just too good",TRUE
2015-04-27 18:13,The ranking system is the dragon with stitches,FALSE
2015-04-22 14:34,Freaking love it.,TRUE
2015-04-18 23:39,"Amazing game.  I recomend buying while it is still cheap, as it will be a huge hit later on.  9.5/10",TRUE
2015-04-16 20:47,"This game is coming along quite nicely. I started in the beta, but I needed to support the developers, so i had to pay for it.
Each character is visually striking, the hit boxes, and reaction based gameplay is a massive draw. The only problem I have with the game, as it stands, is not enough cowbell.",TRUE
2015-04-16 11:18,"This is a great replacment for smashbrothers, not the same but close. I can tell I have hours and hours of intense action packed fun ahead of me, sorry controller your going to have to take another bashing for the team. I would recomend to smashbros fans and haters of smashbros. This game ticks all the boxes for me.",TRUE
2015-04-15 5:35,"I Love this game but I am very disapointed with ""custom games"" as There are not many options and all seem very serious. I would hope in a futer update to have mini-games and a lot of intresting options which could make the game more enjoyable.",TRUE
2015-04-14 8:02,"Freaking awsome for just beta. It's just like smash bros and I'm soo happy that someone had finally created a game like smash bros but for pc. Although there are a couple cons though such as skins and taunts being purchasable with real money. I would like to see this feature evolve from being only gettable through paying, maybe something like after sooo many matches with a character you can choose a random box and that box will have a skin pack for your character youve been using. Although I do understand them having it right now due to it being in beta and probably needing funding I would like to see it change in the future. One feature that I am extreemly posetive that everyone will pleed for is workshop, If you add steam workshop capabilities to this game then it will sell like theres no tomorrow and by that i mean let us create our own characters and maps then upload them to workshop for other people to download even if its not new characters its just skins for characters it would still be nice to have. It could be like contagion or left 4 dead with the workshop where to play the map everyone needs the map installed but the skins are only client side. all in all I give it a 9/10 for the quality and amazement of this game for just being in beta and I feal that it is going to be amazing when its fully release...ps I love the ability for local play like on the same computer but also having online( it's sadly a feature that we need to see more of to make our single player exsperience more freindly where you can sit with some palls)",TRUE
2015-04-13 9:20,"this game is fun , you have to play it :D
",TRUE
2015-04-10 10:34,Great Smash Bros-like game. Can't wait to see where it goes.,TRUE
2015-04-09 4:07,"Growing community, active devs, very competitive and friendly rank system.  Plays like Smash, same type of game.. but it's not Nintendo.  Moves may not be as varied, but it keeps skill the main deciding factor.  Many may want to avoid Brawlhalla for that reason, I understand.  However, there is also Local multiplayer, offline vs bots and training mode.  

PROS:
-Me
-Being able to sneak in ""LOLS"" instead of ""gg"" before victim button-mashes out of chat.
-1v1 Rank system

CONS:
-RAGE
-Despite how hard I try to hold the feeling, after a free-for-all match.. a shroud of gloom overcomes my momentary sense of belonging as I am quickly reminded that yet again..  I am alone.

You should get this game.",TRUE
2015-04-08 10:42,The most fun you will have playing something that resembles another game that I'm thinking of.,TRUE
2015-04-05 18:47,A very unique and arguably better version of Super Smash Bros!,TRUE
2015-03-31 5:58,"This game is actually pretty funny.

I have not had any experiance with smashbros or other games similar so i cannot compare the games, but the fact that you can play LAN, 4 guys, or play 2 guys local and go online is really great. We bought it imidiately used 2-3 houres on it with pure fun.",TRUE
2015-03-30 15:31,"Pros:
-A very promising and refreshing SSB alternative. 
-Great art style and smooth visuals. Some what cartoony but not too childish
-High skill ceiling in terms of various movement+attacking skill moves, as well as stragegies for individual matchups and map control.
-No pay to win aspects w/ unlocking characters/items. (All store items are purely cosmetic)
-The cosmetics items (Hats) are nice! There is a Jet Set Radio costume/set for one character... Nuff said
-Still in Beta stages showing potential for large roster additions plus consistent balancing and shifting of current meta-game and tier-list
-Solid experience thus far w/ latency and net-code. (It should be noted that I live in Atlanta, GA where their dedicated US server is located)

Cons:
Maybe would like to see some sort of Story mode with bosses/challenges etc",TRUE
2015-03-27 15:35,Most fun and interesting fighting game I have played in a long time. Highly recommend!,TRUE
2015-03-24 13:53,"It's Smash on PC, you want Smash on PC? Get it then.",TRUE
2015-03-23 2:39,I love this game it reminds me so much of Super Sash Brothers :) 10/10 including playing ranked matches is awesome,TRUE
2015-03-05 5:30,"This is an very well done game. It does take a while to learn, but is the perfect fix for people looking for Smash Bros-Like play on the PC. Seriously, give this a try.",TRUE
2015-03-05 3:56,"This game is still on release, but it's... awesome now, if you know what I mean.

You pick one Legend and go fight on an 2D arena. Each Legend has two of the six total weapons available, and each Legend has a unique special move with each of that two weapons. Then you brawl till the time ends or that's only one stantiding. You can use your weapons, throw them to cause damage and ""delay"" the opponent, you can dodge, and there are the items that spaws in the map: bombs, sticky mines, a thornball, and even a nord berrante that summon a running valkyrie.

It may be a little hard to ""get the way"" of this game, however it only takes a few matches for you to understand the basic mechanics.

It's super fun to play with friends(4 players maximum), and others can spectate in real-time while you play. If none of your friends are online, you can play single player in quick matches or Tournament, a competition of 3 rounds featuring you against 3 bots each time. There is a ""MISSIONS"" button that is unavailable, so I'm sure we'll have more single player options in th future. For now, one flaw is that the bots get very easy when you get the grasp of the game(although they're not ""super dumb"", they're just easier than a average player)

You can buy skins for your characters(with real money), and each skin comes with unique skins for its weapons. You can also buy skins for the weapons itself and taunts, and this is the only time you'll spend money in the game after you get it. No pay to win, no ""oh I'm a millionaire so i'll be super stronga"" sh!ts. 

It also pops up super rapido when you start it on Steam; no introducing loading screen, no developer logo, just WELCOME! TO BRAWLHALLA!

So here's my general opinions:

-Very fun;
-You have 13 Legends that you can choose. Although there is only 6 weapons(and each Legend has 2), each Legend has somewhat unique abilities, varying from: left mouse buttom, right mouse buttom, right mouse button + directional, right mouse button in the air + up directional...
-You can play with your friends (up to 4, free for all or teams) and even ranked matches. The online is still buggy sometimes, but just SOMETIMES;
-It can be really ""addictive"" when you learn how to play, because you have many characters and we'll propably going to have more;
-Once you got the game, the only thing you pay for is character/weapon skins and taunts, it's not pay to win - real money do not give gaming advantages;
-Music is very nice - speaking for myself, I like the soundtrack a lot;
-Some bugs here and there that may come up occasionally, but you'll find them very rarely;",TRUE
2015-03-02 21:21,"This game is really good and I fully recomment it to any fans of brawler games.

PS: Don't try to play this game on wireless or it will lag, for some reason the game seems to be much more sensitive to the small wifi lag.",TRUE
2015-03-02 14:09,Cool game hard to play,TRUE
2015-03-02 13:42,"This game is juicy. 
Great fighter.
11/10
get it now",TRUE
2015-02-23 13:53,This Game is awesome but there is only one thing my xbox 360 controllers wont work so i cant play multiplayer :-(,TRUE
2015-02-21 22:32,"A fair comparison to Smash Bros. Not quite there but this is early access, the game has a lot of potential. Definitely worth the buy. Matchmaking seems pretty good, solid connection to servers (In TX)  and simplistic controls that make it easy to pick up. Looking forward to the full release.",TRUE
2015-02-20 19:34,"Love the game, Simular to super smash bros, but alot of fun and easy controls. Cant wait for the release of this game.♥
Worth the money and wait!",TRUE
2015-02-15 3:12,"Great game, however I wished the legends had more variety. The only real differences they have (Aside from looks) is stats. There's only seven weapon types, which are used by all the characters. They all have the same moves, besides their own little specialty moves, which there's only two of per character, and they must be charged up.",TRUE
2015-02-13 0:52,"Do you wish that PC had Smash Brothers? You're in luck. For the low price of free, you too can get in on this Smash inspired action. Absolutely get this game.",TRUE
2015-02-12 23:59,"Signed up for Beta invite, and almost immediately got invited.
the games art design kind of reminds me of awesomenauts but the gameplay is very reminiscent of smash bros.
the key difference is that each character has 2 preset weapons with 2 unique special moves for each.
you accumulate damage to a player similarly to smash bros, and then knock them off the stage to die much like smash bros.

Pros
the game feels extremely unique both in artstyle and execution, like i said it looks like and plays like other games, but offers a one of a kind experience, especially for friends.
Excellent Netcode
Controls are very responsive
Animation is awesome

Cons:
lacking in game modes but it looks like a lot is still being added
",TRUE
2015-02-11 11:46,"When I first played this game, the mechanics were terrible and network-play was nearly impossible.
Now (11.02.2015), after a some updates, it comes closer to a PC-version of SmashBros. and has clearly improved in playability.
The weapons are still unbalanced, but it really is fun to play (especially with friends)",TRUE
2015-02-08 11:55,"This might be hard to believe, but this man is the leader of a group of lizards from the hyper elite. I know this first hand. I took care of this being as the mentor, as I am a hyper elite of the syntax-sector of the Illuminati. I have experimented with teleportation, Obama, and lizards shape-shifting into Secret-service agents. When the syntax-sector of the hyper elite barracks in the north pole, most experiments broke loose. This prototype, however, was smarter than most. With little to no signs of lizard-like structures when shape-shifted, he was the perfect man for our job. I once used my transformation powers, but was quickly spotted, and the extra-molecular shape-shifting superdinosaur came and saved me, with the hyperbeam harvested from Dialga in the Pokemon dimension. Yes, that show is real, made by the Ancient Gods from Sector-B//AnimationDimension//X-3, we transported the creatures into the ""intelligent"" planet called Earth, in my opinion, the weakest sector of the whole Illuminati. If you want more information about these creatures first hand, contact me via Google+ or teleportating to the hyperdimension in Class-A.",TRUE
2015-02-07 19:43,"A enjoyable Arena Style Beat'em'up, so far it is very well balanced. A skilled player can win with any of the weapons. till the game fully releases this is just a opinion and not a critique or review.  We will see where the developers go with this.",TRUE
2015-02-05 23:00,"I was shot, stabbed and thrown by a hammer. 10/10 would fight again",TRUE
2015-02-03 18:14,Once you start playing this game you will absolutely love it.,TRUE
2015-02-02 20:31,Works perfectly with ps4 controll + ds4 also. Super fun game. Has a nice twist on brawler with the way characters play with the various weapons. Art style is awesome.,TRUE
2015-01-30 19:55,Awesome game! Sometimes you can lose sight of your character in battle when some one else has the same one. Needs more color deference but can be fixed.,TRUE
2015-01-28 17:34,"It's a much more fun version of smash, and I REALLY love smash.",TRUE
2015-01-28 14:39,"Already an amazing game, can't wait to see the updates coming.",TRUE
2015-01-28 1:30,Great simple addictive intuitive.... fun,TRUE
2015-01-27 18:45,"Amazingly fun with friends in couch co-op, nearly as fun online.
10/10 would rocket spear again",TRUE
2015-01-19 16:59,"My only true gripe with the game at this point in time is the lag issues I get when I play online with other people. People just teleport the map and randomly die. Otherwise, fantastic brawler.",TRUE
2015-01-18 16:08,this game is great its basically super smash brothers its worth a try for sure,TRUE
2015-01-17 12:51,"Immensely fun. Great for local co-op with 2 or 3 friends. If you were looking for a Smash Bros equivalent, this is really as close as we can get right now.

Pros: 
1) Great art style
2) Guaranteed ""Oh man, did that just happen?!"" moments in every match. It's super entertaining to double KO your opponents with one charged move.
3) Tight controls that are great for beginners but very deep and rewarding for people that take the time to master them.
4) Numerous characters with great artwork and decent animation.
5) The different weapon types have very distinct styles and mastery of each is integral to staying in the ring.
6) Local Co-op as well as Online multiplayer.

Cons:
1) Buying a skin for a weapon besides the lance seems somewhat pointless since most matches have the camera extremely zoomed out. For instance, on a 50"" HDTV at 1080p, you can't really tell the difference between some of the cosmetic weapon skins.
2) Even though the artwork is distinct, the camera in 1 can be a problem. The colors don't pop as well as I think they should to differentiate from different players.
3) More weapon type variations would be nice. 

The cons definitely do not detract enough from the game to make this anything but a strong recommendation. I'm hoping they find a way to release cosmetics that are worthwhile to pay for and tighten up the camera.",TRUE
2015-01-13 16:06,"Very fun Smash Bros style 4 player fighting game, however bear in mind the netcode is basically broken at the moment and the bots have special needs, so really unless you can easily arrange some local action I'd keep your money for now",TRUE
2015-01-11 9:06,"Albeit still in beta this game shows so much potential. First and foremost this is because the dedication the developers put into it, which is directly apparent. Everything from layout, interface, (soon to be) legends and their facebook etc show that they plan on sparing no expenses here and want this game to become as big as possible.

At first I was taken back by the 2D cartoon graphics, I was afraid this would be some cheesy newgrounds-ish flash game, but I funded it anyways because I'm a sucker for brawlers. BUT, I was fraught in vain; s someone else wrote in their review here, the graphics were bloopin crisp, with detailed effects and motions. Also I love the artstyle.

Since this is in beta there are of course alot of content missing and alot of touching up to be done but I am impressed with how much they have done with yet so little. Me and my girlfriend have had hours of fun. So what I am hoping to see more of in the future is:

- Some touching up of the controls. I play with a 360 controler and have been loving the responsiveness but there are a few instances when jumping from ground have not responded as I would like it to. Perhaps jumping could cancel the longer attack moves?

- More character unique moves. I guess that has to be one of the more time consuming aspects to make but the game could relly benefit from having more moves to learn etc. as we all do love learning and timing special moves in games as tekken and street fighter.

- I would love to see more statistics when playing online. I love competetive gaming and to be able to track and record how well I'm doing against others, trying to beat them, it could keep me playing for hours on end.

- and of course a metric mega tonne of more content, characters, maps and skins.


Thatch-crew 4evz",TRUE
2015-01-09 6:53,"as a big fan of super smash bros this is a great alternative and very challenging
",TRUE
2015-01-03 0:09,great game on its own merits. cannot wait to see this one evolve (:,TRUE
2014-12-20 18:01,"the game is fun is just like ssb if not better its still in beta so my fingers crossed that the developers dont get lazy and abondand the game , its feature local co-op which is pretty cool, i give it a 7/10. brawlhalla have alot of potential if they was smart i advise them to follow the steps of smite release a new character every month and be consestant with the updates",TRUE
2014-12-18 19:10,"if you liked super smash bros, you'll enjoy this, simple as that. yes, it's in beta, but it's still fun as hell and only can get better.",TRUE
2014-12-18 2:23,"Played a couple quick tournaments against bots.  So far, I really like what I've seen.  Took me less than a half hour to feel like I really had a command of the movement controls.  Will take a little longer to get used to the characters' signature weapons, but it's fun to learn each one.

Some cool design decisions:
* Lots of recovery options, so you can almost always get where you want to go on the stage, but if you get hit, you get hit pretty hard.
* Each character has two weapons available, so you can switch your moveset mid-match (item spawns willing) to try to improve your match-up.

Matches tend to be pretty fast and fun.

It's free, give it a try!  If you like it, play more and possibly give 'em moneys.",TRUE
2014-12-16 18:55,its pretty much smash bros on steam. how could you go wrong?,TRUE
2014-12-12 3:24,"Closest style to super smash as you will find in any pc game so far. reminds me of a much more polished super flash brothers. very fun and it can only improve with more characters and move sets. buy it and support for now :D worth 12 bucks,",TRUE
2014-12-10 17:21,"This is like Smash Bros. on PC! You should get! And now, some tips: 
Choose Brodar and try to get the hammer and spam right click to use the bear attack!! 
If you get the sword(as Brodar or anyone with a sword) throw the sword to stun your enemies ONLY if you see a mine and pick up the mine, wait for an opponent to aproach you and throw the mine. 
Last tip: If you get knocked off screen SPAM space to get back on screen or... what I call ""Spam to recover"".",TRUE
2014-12-07 13:14,"This game is fun, and it makes me feel happy.",TRUE
2014-12-06 11:47,Great game! Keep up the good work. Add 1v1 mode similar to Capcom vs Marvel. You will be getting my money.,TRUE
2014-12-04 12:13,"Don't play with Amberstone95
she cheats...
cheater
11/10",TRUE
2014-11-28 15:13,"This game is awesome. I dont have much time put into the game rightn now, but i can tell that it is going to be a good time waster. The smash-brosesque gameplay is somethat that I haven't expierenced in a long time, and is long overdue. The game is a little basic right now, but once it has more maps and characters its going to be such a good game.",TRUE
2014-11-24 15:53,"8/10 ""Like SSB but without all that Nintendo stuff"". A nice and cheaper alternative choice for SSB4.

Pros:
-Easy-to-learn gameplay, each character has its own unique moves and weapons and at the same time they are all similar, so the game is balanced and anyone can play their favourite chars.
-Nice visual experience, even if the animation is skelleton-like.
-Easy and quick matchup in netplay, and very simple but effective ""custom online"" to play with friends.
-In-game coins free when buying the early access.
-Controller friendly.

Cons:
-Feels buggy so far, but runs well.
-Some characters are not often used in online matches.
-In-game coins are always bought with real money and not won in matches, and skins are a bit too expensive for the coins to be real money.
-Needs better character dubbing to immprove the experience.
-Only the buyer receives the benefits when buying the friends pack.

Things that should be improved:
-Cheaper skins and stuff.
-More items apart from bombs, mines, horns and spike balls.
-Add more weapons per char (for example, each character can choose 2 out of 3 for the match).
-Winning coins by winning matches.
-More voices.

Still, the alpha so far is great. The full product is going to be awesome.",TRUE
2014-11-21 19:27,"since im just a PC player, with a deep love for SSB, i can now settle it in Brawl rather than smash, EASILY feeds my need for a fun competative fighter, Amazing with friends, just cant get enough of this game",TRUE
2014-11-17 20:54,"[First Impression Review - will be modified as my experience with the title increases/changes.]

Once upon a time, the Norse Gods of Video Games brought a bunch of people from various times to Brawlhalla, their castle in the clouds where battles always rage for the Aesir's delight!

Brawlhalla is heavily based on the Smash Bros. franchise for the Nintendo systems.  The goal of the game varies slightly based on game mode, but it usually involves hitting your opponents to make them fly farther...then, knocking them off of the stage.

Based on my training session, it appears that the items aren't as bad as the Nintendo Smash games - usually, in the Nintendo games, there are a bunch of useless or nigh-useless items that get strewn about on the field that don't really have a great deal of value.  In Brawlhalla, this is very nicely averted by the guardians leaving weapons.  Be very mindful what you pick up, because it influences your character's fighting style!  The implication of this is that you can change styles mid-fight...provided your opponent can't reason you strategy.

As I'm making this review, though, I'm doing so with less than 24 hours in-game.  That's a little low, right?  Well, this game isn't all sugar and rainbows.

The level design is rather bad; it's not quite to Final Fantasy XIII levels of awfulness, but I can sum up the existing levels in a set of broad statistics: ""25% land, 75% pit.""  There are no maps like Hyrule Temple where you have a bunch of terrain options.  There are no periodic hazards you can use to your advantage.  The arenas are extremely bland, to the point of being lifeless and vanilla.

Another problem, at least for some, is that microtransactions exist in this game.  The developers seem to be aware of how much microtransactions are abused, becuase they've taken steps to ensure that only heroes or cosmetic changes can be bought.  They've learned the lessons of the modern games industry and the games audience well!  NEVER SELL POWER!!!

PROS:
+ Remappable controls
+ Quick support - my control issues were resolved within two days by a developer!
+ Great visuals
+ Great music
+ Feels like a Nintendo Smash game
+ Pickups are nearly always useful (Nintendo, Mr. Saturn does not belong in a Smash game.  Sorry.)
+ Mallhalla is the best Norse-inspired pun I have yet read in a game.
+ The microtransaction store only sells cosmetic upgrades, it doesn't sell power.

CONS:
- The current stages are 75% pit, 25% land
- The current stages are soulless arenas, not imagination-inspiring battlefields
- At the time of this writing, there are only a handful of weapons and characters.

This is a fun multiplayer brawler that has supreme potential to be just as awesome as the Nintendo Smash Bros. games, only for the PC Master Race!  I can tentatively recommend this game, with the caveat that this game is Early Access, so you're taking a risk by investing in it.  Pray that the developers come through on their end of this great game-to-be.",TRUE
